data_count,asset,canny,asset_size,cond_scale,img_idx,input_prompt,Det_count,Match_count,count_ok,align_ok,rank_ok,success
3,palm_tree,sparse,0.6,1.0,2,palm_tree,3,3,True,True,False,False
3,palm_tree,sparse,0.6,1.4,1,palm_tree,3,3,True,True,True,True
3,palm_tree,sparse,0.6,1.4,0,palm_tree,3,3,True,True,True,True
3,palm_tree,sparse,0.6,1.2,0,palm_tree,3,3,True,True,True,True
3,palm_tree,sparse,0.8,0.6,0,palm_tree,3,3,True,False,False,False
3,palm_tree,sparse,0.6,1.4,2,palm_tree,0,0,False,,,False
3,palm_tree,sparse,0.8,0.6,1,palm_tree,3,3,True,True,False,False
3,palm_tree,sparse,0.8,0.6,2,palm_tree,3,3,True,True,False,False
3,palm_tree,sparse,0.8,0.8,1,palm_tree,3,3,True,False,False,False
3,palm_tree,sparse,0.8,0.8,0,palm_tree,3,3,True,True,True,True
3,palm_tree,sparse,0.8,0.8,2,palm_tree,3,3,True,True,False,False
3,palm_tree,sparse,0.8,1.0,0,palm_tree,3,3,True,True,True,True
3,palm_tree,sparse,0.8,1.0,1,palm_tree,3,3,True,True,True,True
3,palm_tree,sparse,0.8,1.0,2,palm_tree,3,3,True,True,False,False
3,palm_tree,sparse,0.8,1.2,0,palm_tree,3,3,True,True,True,True
3,palm_tree,sparse,0.8,1.2,1,palm_tree,3,3,True,True,True,True
3,palm_tree,sparse,0.8,1.2,2,palm_tree,3,3,True,True,True,True
3,palm_tree,sparse,0.8,1.4,1,palm_tree,3,3,True,True,True,True
3,stack_of_coins,default,0.4,0.6,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.4,0.6,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.4,0.6,2,stack_of_coins,0,0,False,,,False
3,palm_tree,sparse,0.8,1.4,2,palm_tree,3,3,True,True,True,True
3,palm_tree,sparse,0.8,1.4,0,palm_tree,3,3,True,True,True,True
3,stack_of_coins,default,0.4,0.8,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.4,0.8,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.4,1.0,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.4,1.0,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.4,0.8,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.4,1.2,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.4,1.2,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.4,1.0,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.4,1.2,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.4,1.4,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.6,0.6,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.4,1.4,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.4,1.4,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.6,0.6,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.6,0.8,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.6,0.6,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.6,0.8,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.6,0.8,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.6,1.0,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.6,1.0,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.6,1.2,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.6,1.0,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.6,1.4,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.6,1.4,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.6,1.4,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.6,1.2,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.6,1.2,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.8,0.6,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.8,0.6,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.8,0.6,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.8,1.0,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.8,0.8,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.8,0.8,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.8,1.0,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.8,1.0,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.8,0.8,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.8,1.2,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.8,1.2,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.4,0.6,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.4,0.6,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.8,1.4,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.8,1.2,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.8,1.4,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,default,0.8,1.4,1,stack_of_coins,1,1,False,,,False
3,stack_of_coins,blur,0.4,0.6,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.4,0.8,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.4,0.8,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.4,0.8,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.4,1.0,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.4,1.0,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.4,1.0,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.4,1.2,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.4,1.2,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.4,1.2,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.4,1.4,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.4,1.4,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.4,1.4,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.6,0.6,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.6,0.6,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.6,0.8,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.6,0.8,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.6,0.6,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.6,0.8,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.6,1.0,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.6,1.0,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.6,1.2,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.6,1.0,2,stack_of_coins,1,1,False,,,False
3,stack_of_coins,blur,0.6,1.2,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.6,1.2,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.6,1.4,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.6,1.4,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.6,1.4,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.8,0.6,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.8,0.6,1,stack_of_coins,1,1,False,,,False
3,stack_of_coins,blur,0.8,0.6,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.8,0.8,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.8,0.8,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.8,0.8,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.8,1.0,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.8,1.0,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.8,1.0,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.8,1.2,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.8,1.2,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.8,1.2,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.8,1.4,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.4,0.6,0,stack_of_coins,1,1,False,,,False
3,stack_of_coins,blur,0.8,1.4,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,blur,0.8,1.4,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.4,0.6,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.4,0.6,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.4,0.8,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.4,0.8,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.4,0.8,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.4,1.0,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.4,1.0,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.4,1.0,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.4,1.2,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.4,1.2,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.4,1.4,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.4,1.2,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.4,1.4,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.4,1.4,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.6,0.6,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.6,0.6,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.6,0.6,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.6,0.8,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.6,0.8,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.6,0.8,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.6,1.0,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.6,1.0,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.6,1.2,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.6,1.0,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.6,1.4,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.6,1.2,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.6,1.4,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.8,0.6,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.6,1.4,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.6,1.2,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.8,0.6,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.8,0.6,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.8,0.8,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.8,0.8,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.8,1.0,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.8,1.0,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.8,0.8,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.8,1.0,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.8,1.2,0,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.8,1.2,1,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.8,1.2,2,stack_of_coins,0,0,False,,,False
3,stack_of_coins,sparse,0.8,1.4,0,stack_of_coins,0,0,False,,,False
3,castle_tower,default,0.4,0.6,0,castle_tower,3,3,True,False,False,False
3,castle_tower,default,0.4,0.8,1,castle_tower,3,3,True,False,True,False
3,castle_tower,default,0.4,0.6,2,castle_tower,5,3,False,,,False
3,castle_tower,default,0.4,0.8,0,castle_tower,3,3,True,False,False,False
3,stack_of_coins,sparse,0.8,1.4,2,stack_of_coins,0,0,False,,,False
3,castle_tower,default,0.4,0.6,1,castle_tower,2,2,False,,,False
3,stack_of_coins,sparse,0.8,1.4,1,stack_of_coins,0,0,False,,,False
3,castle_tower,default,0.4,0.8,2,castle_tower,3,3,True,False,False,False
3,castle_tower,default,0.4,1.0,0,castle_tower,3,0,False,,,False
3,castle_tower,default,0.4,1.2,1,castle_tower,1,0,False,,,False
3,castle_tower,default,0.4,1.4,0,castle_tower,0,0,False,,,False
3,castle_tower,default,0.4,1.0,2,castle_tower,3,3,True,True,True,True
3,castle_tower,default,0.4,1.0,1,castle_tower,2,2,False,,,False
3,castle_tower,default,0.4,1.2,2,castle_tower,2,2,False,,,False
3,castle_tower,default,0.4,1.2,0,castle_tower,2,1,False,,,False
3,castle_tower,default,0.4,1.4,1,castle_tower,0,0,False,,,False
3,castle_tower,default,0.4,1.4,2,castle_tower,0,0,False,,,False
3,castle_tower,default,0.6,0.6,0,castle_tower,2,2,False,,,False
3,castle_tower,default,0.6,0.8,0,castle_tower,3,1,False,,,False
3,castle_tower,default,0.6,0.8,2,castle_tower,3,3,True,False,True,False
3,castle_tower,default,0.6,1.0,1,castle_tower,3,3,True,False,True,False
3,castle_tower,default,0.6,0.6,1,castle_tower,3,3,True,True,True,True
3,castle_tower,default,0.6,0.8,1,castle_tower,3,3,True,False,True,False
3,castle_tower,default,0.6,0.6,2,castle_tower,3,3,True,False,True,False
3,castle_tower,default,0.6,1.0,0,castle_tower,3,3,True,True,True,True
3,castle_tower,default,0.6,1.0,2,castle_tower,3,3,True,False,True,False
3,castle_tower,default,0.6,1.2,0,castle_tower,3,3,True,False,True,False
3,castle_tower,default,0.8,0.6,1,castle_tower,3,3,True,True,True,True
3,castle_tower,default,0.6,1.4,0,castle_tower,3,1,False,,,False
3,castle_tower,default,0.8,0.6,0,castle_tower,3,3,True,True,True,True
3,castle_tower,default,0.6,1.4,2,castle_tower,3,2,False,,,False
3,castle_tower,default,0.6,1.2,2,castle_tower,3,3,True,True,True,True
3,castle_tower,default,0.6,1.2,1,castle_tower,3,2,False,,,False
3,castle_tower,default,0.6,1.4,1,castle_tower,1,1,False,,,False
3,castle_tower,default,0.8,0.6,2,castle_tower,3,3,True,True,True,True
3,castle_tower,default,0.8,0.8,2,castle_tower,3,3,True,True,True,True
3,castle_tower,default,0.8,0.8,1,castle_tower,3,3,True,True,True,True
3,castle_tower,default,0.8,0.8,0,castle_tower,3,3,True,True,True,True
3,castle_tower,default,0.8,1.0,1,castle_tower,3,3,True,False,True,False
3,castle_tower,default,0.8,1.0,0,castle_tower,3,3,True,True,True,True
3,castle_tower,default,0.8,1.0,2,castle_tower,3,3,True,False,True,False
3,castle_tower,default,0.8,1.2,0,castle_tower,3,3,True,False,True,False
3,castle_tower,default,0.8,1.2,1,castle_tower,3,3,True,False,True,False
3,castle_tower,default,0.8,1.2,2,castle_tower,3,3,True,False,True,False
3,castle_tower,default,0.8,1.4,0,castle_tower,3,3,True,False,True,False
3,castle_tower,blur,0.4,0.6,0,castle_tower,2,2,False,,,False
3,castle_tower,blur,0.4,0.6,1,castle_tower,3,3,True,False,False,False
3,castle_tower,blur,0.4,0.6,2,castle_tower,2,2,False,,,False
3,castle_tower,default,0.8,1.4,1,castle_tower,3,3,True,False,True,False
3,castle_tower,blur,0.4,0.8,1,castle_tower,3,3,True,False,False,False
3,castle_tower,blur,0.4,0.8,0,castle_tower,3,3,True,False,True,False
3,castle_tower,default,0.8,1.4,2,castle_tower,3,3,True,False,True,False
3,castle_tower,blur,0.4,0.8,2,castle_tower,2,2,False,,,False
3,castle_tower,blur,0.4,1.0,0,castle_tower,3,3,True,False,False,False
3,castle_tower,blur,0.4,1.0,1,castle_tower,0,0,False,,,False
3,castle_tower,blur,0.4,1.0,2,castle_tower,3,3,True,False,False,False
3,castle_tower,blur,0.4,1.4,0,castle_tower,0,0,False,,,False
3,castle_tower,blur,0.4,1.2,2,castle_tower,0,0,False,,,False
3,castle_tower,blur,0.4,1.2,1,castle_tower,2,2,False,,,False
3,castle_tower,blur,0.4,1.4,1,castle_tower,0,0,False,,,False
3,castle_tower,blur,0.4,1.2,0,castle_tower,2,2,False,,,False
3,castle_tower,blur,0.6,0.6,0,castle_tower,3,3,True,False,False,False
3,castle_tower,blur,0.4,1.4,2,castle_tower,0,0,False,,,False
3,castle_tower,blur,0.6,0.6,1,castle_tower,3,3,True,False,False,False
3,castle_tower,blur,0.6,0.8,0,castle_tower,3,3,True,False,True,False
3,castle_tower,blur,0.6,0.6,2,castle_tower,3,3,True,False,False,False
3,castle_tower,blur,0.6,0.8,1,castle_tower,3,3,True,False,False,False
3,castle_tower,blur,0.6,1.0,2,castle_tower,3,3,True,True,True,True
3,castle_tower,blur,0.6,0.8,2,castle_tower,3,3,True,False,False,False
3,castle_tower,blur,0.6,1.0,1,castle_tower,3,2,False,,,False
3,castle_tower,blur,0.6,1.0,0,castle_tower,4,3,False,,,False
3,castle_tower,blur,0.6,1.2,0,castle_tower,0,0,False,,,False
3,castle_tower,blur,0.6,1.2,1,castle_tower,4,3,False,,,False
3,castle_tower,blur,0.6,1.2,2,castle_tower,0,0,False,,,False
3,castle_tower,blur,0.6,1.4,1,castle_tower,0,0,False,,,False
3,castle_tower,blur,0.6,1.4,0,castle_tower,2,2,False,,,False
3,castle_tower,blur,0.8,0.6,2,castle_tower,3,3,True,True,True,True
3,castle_tower,blur,0.8,0.6,1,castle_tower,2,2,False,,,False
3,castle_tower,blur,0.8,0.6,0,castle_tower,3,3,True,False,False,False
3,castle_tower,blur,0.6,1.4,2,castle_tower,0,0,False,,,False
3,castle_tower,blur,0.8,0.8,0,castle_tower,2,2,False,,,False
3,castle_tower,blur,0.8,0.8,1,castle_tower,3,3,True,False,False,False
3,castle_tower,blur,0.8,0.8,2,castle_tower,3,3,True,True,True,True
3,castle_tower,blur,0.8,1.0,0,castle_tower,3,3,True,False,True,False
3,castle_tower,blur,0.8,1.0,2,castle_tower,3,3,True,False,True,False
3,castle_tower,blur,0.8,1.2,1,castle_tower,0,0,False,,,False
3,castle_tower,blur,0.8,1.2,0,castle_tower,3,3,True,False,True,False
3,castle_tower,blur,0.8,1.0,1,castle_tower,3,3,True,False,True,False
3,castle_tower,blur,0.8,1.2,2,castle_tower,3,3,True,False,True,False
3,castle_tower,blur,0.8,1.4,0,castle_tower,3,3,True,False,True,False
3,castle_tower,blur,0.8,1.4,1,castle_tower,3,3,True,False,True,False
3,castle_tower,blur,0.8,1.4,2,castle_tower,1,1,False,,,False
3,castle_tower,sparse,0.4,0.6,0,castle_tower,3,3,True,False,False,False
3,castle_tower,sparse,0.4,0.8,0,castle_tower,3,2,False,,,False
3,castle_tower,sparse,0.4,0.6,1,castle_tower,3,3,True,True,True,True
3,castle_tower,sparse,0.4,0.6,2,castle_tower,3,3,True,False,False,False
3,castle_tower,sparse,0.4,0.8,1,castle_tower,3,3,True,False,True,False
3,castle_tower,sparse,0.4,0.8,2,castle_tower,3,3,True,False,False,False
3,castle_tower,sparse,0.4,1.0,0,castle_tower,0,0,False,,,False
3,castle_tower,sparse,0.4,1.0,1,castle_tower,0,0,False,,,False
3,castle_tower,sparse,0.4,1.0,2,castle_tower,4,3,False,,,False
3,castle_tower,sparse,0.4,1.2,0,castle_tower,1,1,False,,,False
3,castle_tower,sparse,0.4,1.2,1,castle_tower,2,2,False,,,False
3,castle_tower,sparse,0.4,1.2,2,castle_tower,2,2,False,,,False
3,castle_tower,sparse,0.4,1.4,2,castle_tower,0,0,False,,,False
3,castle_tower,sparse,0.6,0.6,0,castle_tower,3,3,True,False,False,False
3,castle_tower,sparse,0.6,0.6,2,castle_tower,3,3,True,False,False,False
3,castle_tower,sparse,0.6,0.6,1,castle_tower,3,3,True,False,False,False
3,castle_tower,sparse,0.4,1.4,0,castle_tower,0,0,False,,,False
3,castle_tower,sparse,0.4,1.4,1,castle_tower,0,0,False,,,False
3,castle_tower,sparse,0.6,0.8,0,castle_tower,3,3,True,False,True,False
3,castle_tower,sparse,0.6,0.8,1,castle_tower,3,3,True,False,False,False
3,castle_tower,sparse,0.6,1.0,0,castle_tower,0,0,False,,,False
3,castle_tower,sparse,0.6,1.2,0,castle_tower,3,3,True,False,True,False
3,castle_tower,sparse,0.6,1.2,1,castle_tower,3,3,True,False,False,False
3,castle_tower,sparse,0.6,0.8,2,castle_tower,2,2,False,,,False
3,castle_tower,sparse,0.6,1.2,2,castle_tower,3,3,True,False,True,False
3,castle_tower,sparse,0.6,1.0,1,castle_tower,2,2,False,,,False
3,castle_tower,sparse,0.6,1.4,0,castle_tower,0,0,False,,,False
3,castle_tower,sparse,0.6,1.0,2,castle_tower,3,3,True,True,False,False
3,castle_tower,sparse,0.6,1.4,1,castle_tower,3,2,False,,,False
3,castle_tower,sparse,0.6,1.4,2,castle_tower,0,0,False,,,False
3,castle_tower,sparse,0.8,0.6,0,castle_tower,3,3,True,False,False,False
3,castle_tower,sparse,0.8,0.8,0,castle_tower,3,3,True,False,False,False
3,castle_tower,sparse,0.8,0.6,2,castle_tower,1,1,False,,,False
3,castle_tower,sparse,0.8,0.6,1,castle_tower,3,3,True,True,True,True
3,castle_tower,sparse,0.8,0.8,2,castle_tower,3,3,True,True,True,True
3,castle_tower,sparse,0.8,1.0,0,castle_tower,3,3,True,True,True,True
3,castle_tower,sparse,0.8,0.8,1,castle_tower,4,3,False,,,False
3,castle_tower,sparse,0.8,1.0,1,castle_tower,3,3,True,False,False,False
3,castle_tower,sparse,0.8,1.0,2,castle_tower,3,3,True,True,True,True
3,castle_tower,sparse,0.8,1.2,2,castle_tower,3,3,True,False,True,False
3,castle_tower,sparse,0.8,1.2,0,castle_tower,3,3,True,False,True,False
3,castle_tower,sparse,0.8,1.4,0,castle_tower,3,3,True,False,True,False
3,balloon,default,0.4,0.6,0,balloon with string,3,3,True,False,True,False
3,castle_tower,sparse,0.8,1.4,2,castle_tower,3,3,True,False,True,False
3,castle_tower,sparse,0.8,1.2,1,castle_tower,3,3,True,False,True,False
3,castle_tower,sparse,0.8,1.4,1,castle_tower,3,3,True,False,True,False
3,balloon,default,0.4,0.6,1,balloon with string,3,3,True,False,False,False
3,balloon,default,0.4,0.6,2,balloon with string,3,3,True,True,True,True
3,balloon,default,0.4,0.8,0,balloon with string,3,3,True,False,False,False
3,balloon,default,0.4,0.8,1,balloon with string,3,3,True,False,False,False
3,balloon,default,0.4,0.8,2,balloon with string,3,3,True,False,False,False
3,balloon,default,0.4,1.0,2,balloon with string,4,3,False,,,False
3,balloon,default,0.4,1.2,0,balloon with string,3,3,True,False,True,False
3,balloon,default,0.4,1.2,1,balloon with string,3,3,True,False,False,False
3,balloon,default,0.4,1.0,1,balloon with string,1,1,False,,,False
3,balloon,default,0.4,1.0,0,balloon with string,1,1,False,,,False
3,balloon,default,0.4,1.2,2,balloon with string,3,3,True,False,True,False
3,balloon,default,0.4,1.4,0,balloon with string,0,0,False,,,False
3,balloon,default,0.4,1.4,1,balloon with string,0,0,False,,,False
3,balloon,default,0.6,0.6,1,balloon with string,3,3,True,True,True,True
3,balloon,default,0.6,0.6,2,balloon with string,3,3,True,True,False,False
3,balloon,default,0.6,0.6,0,balloon with string,3,3,True,False,False,False
3,balloon,default,0.6,0.8,2,balloon with string,3,3,True,True,True,True
3,balloon,default,0.6,0.8,0,balloon with string,3,3,True,True,True,True
3,balloon,default,0.4,1.4,2,balloon with string,0,0,False,,,False
3,balloon,default,0.6,0.8,1,balloon with string,3,3,True,True,True,True
3,balloon,default,0.6,1.0,0,balloon with string,3,3,True,True,True,True
3,balloon,default,0.6,1.0,1,balloon with string,5,3,False,,,False
3,balloon,default,0.6,1.0,2,balloon with string,3,3,True,True,True,True
3,balloon,default,0.6,1.2,0,balloon with string,3,3,True,False,True,False
3,balloon,default,0.6,1.2,1,balloon with string,3,3,True,True,True,True
3,balloon,default,0.6,1.2,2,balloon with string,3,3,True,True,True,True
3,balloon,default,0.6,1.4,1,balloon with string,3,3,True,True,True,True
3,balloon,default,0.6,1.4,0,balloon with string,3,3,True,True,True,True
3,balloon,default,0.6,1.4,2,balloon with string,3,3,True,False,True,False
3,balloon,default,0.8,0.6,0,balloon with string,6,3,False,,,False
3,balloon,default,0.8,0.6,1,balloon with string,3,3,True,True,True,True
3,balloon,default,0.8,0.6,2,balloon with string,3,3,True,True,True,True
3,balloon,default,0.8,0.8,1,balloon with string,3,3,True,True,True,True
3,balloon,default,0.8,0.8,0,balloon with string,3,3,True,True,True,True
3,balloon,default,0.8,0.8,2,balloon with string,3,3,True,True,True,True
3,balloon,default,0.8,1.0,0,balloon with string,3,3,True,True,True,True
3,balloon,default,0.8,1.0,2,balloon with string,3,3,True,True,True,True
3,balloon,default,0.8,1.0,1,balloon with string,3,3,True,True,True,True
